imgPath,maskPath
../../data/PALM-Training400/PALM-Training400/P0028.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0028.bmp
../../data/PALM-Training400/PALM-Training400/N0157.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0157.bmp
../../data/PALM-Training400/PALM-Training400/P0138.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0138.bmp
../../data/PALM-Training400/PALM-Training400/P0070.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0070.bmp
../../data/PALM-Training400/PALM-Training400/N0043.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0043.bmp
../../data/PALM-Training400/PALM-Training400/N0081.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0081.bmp
../../data/PALM-Training400/PALM-Training400/N0153.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0153.bmp
../../data/PALM-Training400/PALM-Training400/H0017.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0017.bmp
../../data/PALM-Training400/PALM-Training400/P0045.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0045.bmp
../../data/PALM-Training400/PALM-Training400/P0025.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0025.bmp
../../data/PALM-Training400/PALM-Training400/N0039.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0039.bmp
../../data/PALM-Training400/PALM-Training400/P0059.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0059.bmp
../../data/PALM-Training400/PALM-Training400/N0072.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0072.bmp
../../data/PALM-Training400/PALM-Training400/P0090.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0090.bmp
../../data/PALM-Training400/PALM-Training400/P0031.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0031.bmp
../../data/PALM-Training400/PALM-Training400/N0160.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0160.bmp
../../data/PALM-Training400/PALM-Training400/N0104.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0104.bmp
../../data/PALM-Training400/PALM-Training400/N0036.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0036.bmp
../../data/PALM-Training400/PALM-Training400/N0120.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0120.bmp
../../data/PALM-Training400/PALM-Training400/N0041.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0041.bmp
../../data/PALM-Training400/PALM-Training400/H0003.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0003.bmp
../../data/PALM-Training400/PALM-Training400/P0189.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0189.bmp
../../data/PALM-Training400/PALM-Training400/P0033.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0033.bmp
../../data/PALM-Training400/PALM-Training400/H0007.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0007.bmp
../../data/PALM-Training400/PALM-Training400/P0165.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0165.bmp
../../data/PALM-Training400/PALM-Training400/N0133.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0133.bmp
../../data/PALM-Training400/PALM-Training400/N0152.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0152.bmp
../../data/PALM-Training400/PALM-Training400/P0170.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0170.bmp
../../data/PALM-Training400/PALM-Training400/H0010.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0010.bmp
../../data/PALM-Training400/PALM-Training400/P0046.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0046.bmp
../../data/PALM-Training400/PALM-Training400/N0089.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0089.bmp
../../data/PALM-Training400/PALM-Training400/N0098.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0098.bmp
../../data/PALM-Training400/PALM-Training400/P0079.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0079.bmp
../../data/PALM-Training400/PALM-Training400/P0093.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0093.bmp
../../data/PALM-Training400/PALM-Training400/P0209.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0209.bmp
../../data/PALM-Training400/PALM-Training400/P0179.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0179.bmp
../../data/PALM-Training400/PALM-Training400/P0010.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0010.bmp
../../data/PALM-Training400/PALM-Training400/N0117.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0117.bmp
../../data/PALM-Training400/PALM-Training400/H0008.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/H0008.bmp
../../data/PALM-Training400/PALM-Training400/P0160.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0160.bmp
../../data/PALM-Training400/PALM-Training400/P0082.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0082.bmp
../../data/PALM-Training400/PALM-Training400/P0020.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0020.bmp
../../data/PALM-Training400/PALM-Training400/P0073.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0073.bmp
../../data/PALM-Training400/PALM-Training400/P0107.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0107.bmp
../../data/PALM-Training400/PALM-Training400/N0002.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0002.bmp
../../data/PALM-Training400/PALM-Training400/P0062.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0062.bmp
../../data/PALM-Training400/PALM-Training400/N0134.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0134.bmp
../../data/PALM-Training400/PALM-Training400/N0121.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0121.bmp
../../data/PALM-Training400/PALM-Training400/N0111.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0111.bmp
../../data/PALM-Training400/PALM-Training400/P0112.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0112.bmp
../../data/PALM-Training400/PALM-Training400/N0032.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0032.bmp
../../data/PALM-Training400/PALM-Training400/P0049.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0049.bmp
../../data/PALM-Training400/PALM-Training400/N0009.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0009.bmp
../../data/PALM-Training400/PALM-Training400/P0166.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0166.bmp
../../data/PALM-Training400/PALM-Training400/P0023.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0023.bmp
../../data/PALM-Training400/PALM-Training400/N0138.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0138.bmp
../../data/PALM-Training400/PALM-Training400/N0020.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0020.bmp
../../data/PALM-Training400/PALM-Training400/N0126.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0126.bmp
../../data/PALM-Training400/PALM-Training400/N0083.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0083.bmp
../../data/PALM-Training400/PALM-Training400/P0188.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0188.bmp
../../data/PALM-Training400/PALM-Training400/P0103.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0103.bmp
../../data/PALM-Training400/PALM-Training400/N0110.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0110.bmp
../../data/PALM-Training400/PALM-Training400/N0082.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0082.bmp
../../data/PALM-Training400/PALM-Training400/P0159.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0159.bmp
../../data/PALM-Training400/PALM-Training400/N0130.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0130.bmp
../../data/PALM-Training400/PALM-Training400/P0193.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0193.bmp
../../data/PALM-Training400/PALM-Training400/P0022.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0022.bmp
../../data/PALM-Training400/PALM-Training400/P0164.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0164.bmp
../../data/PALM-Training400/PALM-Training400/P0139.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0139.bmp
../../data/PALM-Training400/PALM-Training400/P0147.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0147.bmp
../../data/PALM-Training400/PALM-Training400/P0157.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0157.bmp
../../data/PALM-Training400/PALM-Training400/P0125.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0125.bmp
../../data/PALM-Training400/PALM-Training400/P0135.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0135.bmp
../../data/PALM-Training400/PALM-Training400/N0074.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0074.bmp
../../data/PALM-Training400/PALM-Training400/N0060.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0060.bmp
../../data/PALM-Training400/PALM-Training400/N0149.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0149.bmp
../../data/PALM-Training400/PALM-Training400/P0108.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0108.bmp
../../data/PALM-Training400/PALM-Training400/P0036.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0036.bmp
../../data/PALM-Training400/PALM-Training400/N0003.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0003.bmp
../../data/PALM-Training400/PALM-Training400/P0104.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0104.bmp
../../data/PALM-Training400/PALM-Training400/P0019.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0019.bmp
../../data/PALM-Training400/PALM-Training400/N0100.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0100.bmp
../../data/PALM-Training400/PALM-Training400/N0069.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0069.bmp
../../data/PALM-Training400/PALM-Training400/N0085.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0085.bmp
../../data/PALM-Training400/PALM-Training400/N0142.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0142.bmp
../../data/PALM-Training400/PALM-Training400/P0094.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0094.bmp
../../data/PALM-Training400/PALM-Training400/N0147.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0147.bmp
../../data/PALM-Training400/PALM-Training400/P0039.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0039.bmp
../../data/PALM-Training400/PALM-Training400/P0120.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0120.bmp
../../data/PALM-Training400/PALM-Training400/N0143.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0143.bmp
../../data/PALM-Training400/PALM-Training400/N0145.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0145.bmp
../../data/PALM-Training400/PALM-Training400/P0213.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0213.bmp
../../data/PALM-Training400/PALM-Training400/P0072.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0072.bmp
../../data/PALM-Training400/PALM-Training400/P0161.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0161.bmp
../../data/PALM-Training400/PALM-Training400/P0131.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0131.bmp
../../data/PALM-Training400/PALM-Training400/N0049.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0049.bmp
../../data/PALM-Training400/PALM-Training400/P0074.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0074.bmp
../../data/PALM-Training400/PALM-Training400/P0210.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0210.bmp
../../data/PALM-Training400/PALM-Training400/P0141.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0141.bmp
../../data/PALM-Training400/PALM-Training400/P0177.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0177.bmp
../../data/PALM-Training400/PALM-Training400/N0091.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0091.bmp
../../data/PALM-Training400/PALM-Training400/N0013.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0013.bmp
../../data/PALM-Training400/PALM-Training400/N0027.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0027.bmp
../../data/PALM-Training400/PALM-Training400/N0150.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0150.bmp
../../data/PALM-Training400/PALM-Training400/P0009.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0009.bmp
../../data/PALM-Training400/PALM-Training400/P0027.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0027.bmp
../../data/PALM-Training400/PALM-Training400/P0155.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0155.bmp
../../data/PALM-Training400/PALM-Training400/P0029.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0029.bmp
../../data/PALM-Training400/PALM-Training400/P0184.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0184.bmp
../../data/PALM-Training400/PALM-Training400/P0052.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0052.bmp
../../data/PALM-Training400/PALM-Training400/N0014.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0014.bmp
../../data/PALM-Training400/PALM-Training400/P0205.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0205.bmp
../../data/PALM-Training400/PALM-Training400/N0125.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0125.bmp
../../data/PALM-Training400/PALM-Training400/N0084.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0084.bmp
../../data/PALM-Training400/PALM-Training400/P0117.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0117.bmp
../../data/PALM-Training400/PALM-Training400/P0156.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0156.bmp
../../data/PALM-Training400/PALM-Training400/P0172.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0172.bmp
../../data/PALM-Training400/PALM-Training400/P0050.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0050.bmp
../../data/PALM-Training400/PALM-Training400/P0186.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0186.bmp
../../data/PALM-Training400/PALM-Training400/N0015.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0015.bmp
../../data/PALM-Training400/PALM-Training400/N0161.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0161.bmp
../../data/PALM-Training400/PALM-Training400/P0004.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0004.bmp
../../data/PALM-Training400/PALM-Training400/P0211.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0211.bmp
../../data/PALM-Training400/PALM-Training400/N0086.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0086.bmp
../../data/PALM-Training400/PALM-Training400/N0062.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0062.bmp
../../data/PALM-Training400/PALM-Training400/P0035.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0035.bmp
../../data/PALM-Training400/PALM-Training400/N0028.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0028.bmp
../../data/PALM-Training400/PALM-Training400/N0123.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/N0123.bmp
../../data/PALM-Training400/PALM-Training400/P0126.jpg,../../data/PALM-Training400/PALM-Training400-Annotation-D&F/Disc_Masks/P0126.bmp
