imgPath,maskPath
../../data/PALM-Training400/P0207.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0207.bmp
../../data/PALM-Training400/N0119.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0119.bmp
../../data/PALM-Training400/P0162.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0162.bmp
../../data/PALM-Training400/P0199.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0199.bmp
../../data/PALM-Training400/P0175.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0175.bmp
../../data/PALM-Training400/P0068.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0068.bmp
../../data/PALM-Training400/N0039.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0039.bmp
../../data/PALM-Training400/N0035.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0035.bmp
../../data/PALM-Training400/N0159.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0159.bmp
../../data/PALM-Training400/P0013.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0013.bmp
../../data/PALM-Training400/P0211.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0211.bmp
../../data/PALM-Training400/P0011.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0011.bmp
../../data/PALM-Training400/N0154.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0154.bmp
../../data/PALM-Training400/N0043.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0043.bmp
../../data/PALM-Training400/N0033.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0033.bmp
../../data/PALM-Training400/P0060.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0060.bmp
../../data/PALM-Training400/P0077.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0077.bmp
../../data/PALM-Training400/N0006.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0006.bmp
../../data/PALM-Training400/P0169.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0169.bmp
../../data/PALM-Training400/N0145.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0145.bmp
../../data/PALM-Training400/P0114.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0114.bmp
../../data/PALM-Training400/P0015.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0015.bmp
../../data/PALM-Training400/P0138.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0138.bmp
../../data/PALM-Training400/P0084.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0084.bmp
../../data/PALM-Training400/P0164.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0164.bmp
../../data/PALM-Training400/N0134.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0134.bmp
../../data/PALM-Training400/N0115.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0115.bmp
../../data/PALM-Training400/N0136.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0136.bmp
../../data/PALM-Training400/N0084.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0084.bmp
../../data/PALM-Training400/N0072.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0072.bmp
../../data/PALM-Training400/P0186.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0186.bmp
../../data/PALM-Training400/P0039.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0039.bmp
../../data/PALM-Training400/N0106.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0106.bmp
../../data/PALM-Training400/P0213.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0213.bmp
../../data/PALM-Training400/N0005.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0005.bmp
../../data/PALM-Training400/P0012.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0012.bmp
../../data/PALM-Training400/N0056.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0056.bmp
../../data/PALM-Training400/N0091.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0091.bmp
../../data/PALM-Training400/P0105.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0105.bmp
../../data/PALM-Training400/P0204.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/P0204.bmp
../../data/PALM-Training400/N0087.jpg,../../data/PALM-Training400-Annotation-D&F/Disc_Masks/N0087.bmp
